Line_ID,Order_ID,Order_Date,Ship_Date,Lead_Time,Lead_Speed,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Is_Discounted,Profit,Year,Month_Num,Month_Name,Profit_Margin,Profit_per_Unit
5981,CA-2014-117765,2014-09-07,2014-09-13,6,SLOW,Standard Class,RB-19465,Rick Bensley,Home Office,Tulsa,Oklahoma,Central,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,$19.86,2,0%,No,$5.76,2014,09,September,0.29,$2.88
5982,CA-2016-114895,2016-11-21,2016-11-28,7,SLOW,Standard Class,MV-18190,Mike Vittorini,Consumer,New York City,New York,East,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,$12.96,2,0%,No,$6.35,2016,11,November,0.49,$3.18
5983,CA-2017-112984,2017-09-16,2017-09-18,2,FAST,Second Class,EH-14185,Evan Henry,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,$20.54,6,0.20,Yes,$6.42,2017,09,September,0.31,$1.07
5984,CA-2016-163776,2016-07-19,2016-07-25,6,SLOW,Standard Class,JS-16030,Joy Smith,Consumer,Hattiesburg,Mississippi,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",$185.58,6,0%,No,$76.09,2016,07,July,0.41,$12.68
5985,CA-2016-163776,2016-07-19,2016-07-25,6,SLOW,Standard Class,JS-16030,Joy Smith,Consumer,Hattiesburg,Mississippi,South,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",$77.56,2,0%,No,$35.68,2016,07,July,0.46,$17.84
5986,CA-2016-163776,2016-07-19,2016-07-25,6,SLOW,Standard Class,JS-16030,Joy Smith,Consumer,Hattiesburg,Mississippi,South,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,$87.92,4,0%,No,$0.88,2016,07,July,0.01,$0.22
5987,CA-2016-163776,2016-07-19,2016-07-25,6,SLOW,Standard Class,JS-16030,Joy Smith,Consumer,Hattiesburg,Mississippi,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,$245.94,6,0%,No,$120.51,2016,07,July,0.49,$20.09
5988,CA-2016-163776,2016-07-19,2016-07-25,6,SLOW,Standard Class,JS-16030,Joy Smith,Consumer,Hattiesburg,Mississippi,South,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,$8.60,1,0%,No,$4.04,2016,07,July,0.47,$4.04
5989,CA-2016-163776,2016-07-19,2016-07-25,6,SLOW,Standard Class,JS-16030,Joy Smith,Consumer,Hattiesburg,Mississippi,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,$504.90,5,0%,No,$126.23,2016,07,July,0.25,$25.25
5990,US-2017-163300,2017-09-15,2017-09-21,6,SLOW,Standard Class,ES-14020,Erica Smith,Consumer,Los Angeles,California,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,"$2,357.49",7,20%,Yes,$884.06,2017,09,September,0.38,$126.29
5991,US-2017-163300,2017-09-15,2017-09-21,6,SLOW,Standard Class,ES-14020,Erica Smith,Consumer,Los Angeles,California,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$369.54,7,20%,Yes,$32.34,2017,09,September,0.09,$4.62
5992,US-2017-163300,2017-09-15,2017-09-21,6,SLOW,Standard Class,ES-14020,Erica Smith,Consumer,Los Angeles,California,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,$184.75,3,20%,Yes,-$20.78,2017,09,September,-0.11,-$6.93
5993,CA-2016-162187,2016-12-11,2016-12-11,0,FAST,Same Day,NS-18640,Noel Staavos,Corporate,Columbus,Ohio,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,$64.96,5,0.20,Yes,-$4.06,2016,12,December,-0.06,-$0.81
5994,CA-2016-162187,2016-12-11,2016-12-11,0,FAST,Same Day,NS-18640,Noel Staavos,Corporate,Columbus,Ohio,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",$13.52,2,0.20,Yes,$1.69,2016,12,December,0.13,$0.85
5995,CA-2016-162187,2016-12-11,2016-12-11,0,FAST,Same Day,NS-18640,Noel Staavos,Corporate,Columbus,Ohio,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",$458.43,5,0.30,Yes,-$137.53,2016,12,December,-0.30,-$27.51
5996,CA-2016-162187,2016-12-11,2016-12-11,0,FAST,Same Day,NS-18640,Noel Staavos,Corporate,Columbus,Ohio,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",$387.14,4,0.20,Yes,$24.20,2016,12,December,0.06,$6.05
5997,CA-2016-162187,2016-12-11,2016-12-11,0,FAST,Same Day,NS-18640,Noel Staavos,Corporate,Columbus,Ohio,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",$328.59,3,0.40,Yes,-$147.87,2016,12,December,-0.45,-$49.29
5998,US-2014-112991,2014-12-10,2014-12-14,4,OK,Standard Class,SH-19975,Sally Hughsby,Corporate,Caldwell,Idaho,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,$338.35,3,20%,Yes,$4.23,2014,12,December,0.01,$1.41
5999,US-2014-112991,2014-12-10,2014-12-14,4,OK,Standard Class,SH-19975,Sally Hughsby,Corporate,Caldwell,Idaho,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,$25.92,4,0%,No,$12.44,2014,12,December,0.48,$3.11
6000,US-2014-112991,2014-12-10,2014-12-14,4,OK,Standard Class,SH-19975,Sally Hughsby,Corporate,Caldwell,Idaho,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",$91.36,4,0%,No,$42.03,2014,12,December,0.46,$10.51
6001,CA-2014-124079,2014-12-13,2014-12-17,4,OK,Standard Class,RF-19345,Randy Ferguson,Corporate,Phoenix,Arizona,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",$87.96,3,20%,Yes,$7.70,2014,12,December,0.09,$2.57
6002,CA-2014-124079,2014-12-13,2014-12-17,4,OK,Standard Class,RF-19345,Randy Ferguson,Corporate,Phoenix,Arizona,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",$5.21,2,70%,Yes,-$4.17,2014,12,December,-0.80,-$2.09
6003,US-2017-146878,2017-09-21,2017-09-27,6,SLOW,Standard Class,DL-12865,Dan Lawera,Consumer,Miami,Florida,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$12.29,1,70%,Yes,-$8.61,2017,09,September,-0.70,-$8.61
6004,CA-2017-107244,2017-09-07,2017-09-11,4,OK,Standard Class,AG-10390,Allen Goldenen,Consumer,Los Angeles,California,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",$19.76,4,0%,No,$8.30,2017,09,September,0.42,$2.07
6005,CA-2015-100657,2015-11-02,2015-11-07,5,OK,Standard Class,SW-20245,Scot Wooten,Consumer,Troy,New York,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",$109.76,2,10%,Yes,$8.54,2015,11,November,0.08,$4.27
6006,CA-2017-129581,2017-12-11,2017-12-18,7,SLOW,Standard Class,KN-16390,Katherine Nockton,Corporate,New Bedford,Massachusetts,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,$128.85,3,0%,No,$3.87,2017,12,December,0.03,$1.29
6007,CA-2017-129028,2017-04-01,2017-04-03,2,FAST,First Class,GB-14530,George Bell,Corporate,Florence,South Carolina,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",$127.95,3,0.00,No,$21.75,2017,04,April,0.17,$7.25
6008,CA-2015-135580,2015-12-30,2016-01-03,4,OK,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,$68.52,3,0%,No,$31.52,2015,12,December,0.46,$10.51
6009,CA-2015-135580,2015-12-30,2016-01-03,4,OK,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,$74.94,3,0%,No,$14.24,2015,12,December,0.19,$4.75
6010,CA-2015-135580,2015-12-30,2016-01-03,4,OK,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,"$2,548.56",6,20%,Yes,$286.71,2015,12,December,0.11,$47.79
6011,CA-2015-135580,2015-12-30,2016-01-03,4,OK,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,$271.44,3,0%,No,$122.15,2015,12,December,0.45,$40.72
6012,CA-2015-135580,2015-12-30,2016-01-03,4,OK,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,$287.88,3,20%,Yes,$35.99,2015,12,December,0.13,$12.00
6013,CA-2016-159016,2016-03-10,2016-03-11,1,FAST,First Class,KF-16285,Karen Ferguson,Home Office,Los Angeles,California,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,$14.90,5,0.00,No,$7.15,2016,03,March,0.48,$1.43
6014,CA-2016-159016,2016-03-10,2016-03-11,1,FAST,First Class,KF-16285,Karen Ferguson,Home Office,Los Angeles,California,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,"$4,158.91",8,0.20,Yes,$363.90,2016,03,March,0.09,$45.49
6015,CA-2014-102652,2014-04-06,2014-04-12,6,SLOW,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,$91.96,2,0%,No,$15.63,2014,04,April,0.17,$7.82
6016,CA-2014-102652,2014-04-06,2014-04-12,6,SLOW,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,$33.11,7,0%,No,$12.91,2014,04,April,0.39,$1.84
6017,CA-2014-102652,2014-04-06,2014-04-12,6,SLOW,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,$19.44,3,0%,No,$9.33,2014,04,April,0.48,$3.11
6018,CA-2014-102652,2014-04-06,2014-04-12,6,SLOW,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,$55.48,1,0%,No,$26.63,2014,04,April,0.48,$26.63
6019,CA-2014-152422,2014-10-05,2014-10-10,5,OK,Second Class,BD-11635,Brian Derr,Consumer,Columbus,Ohio,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,$91.92,5,20%,Yes,$11.49,2014,10,October,0.13,$2.30
6020,US-2016-156692,2016-08-13,2016-08-13,0,FAST,Same Day,HG-15025,Hunter Glantz,Consumer,Kenner,Louisiana,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,$17.34,2,0.00,No,$4.68,2016,08,August,0.27,$2.34
6021,US-2016-156692,2016-08-13,2016-08-13,0,FAST,Same Day,HG-15025,Hunter Glantz,Consumer,Kenner,Louisiana,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,$71.98,2,0.00,No,$15.12,2016,08,August,0.21,$7.56
6022,CA-2014-130869,2014-11-17,2014-11-21,4,OK,Standard Class,CB-12025,Cassandra Brandow,Consumer,Cedar Hill,Texas,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",$7.08,3,20%,Yes,$2.48,2014,11,November,0.35,$0.83
6023,US-2017-128832,2017-04-24,2017-04-27,3,OK,First Class,LS-16945,Linda Southworth,Corporate,Providence,Rhode Island,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,$69.98,2,0%,No,$4.90,2017,04,April,0.07,$2.45
6024,CA-2017-139717,2017-08-24,2017-08-26,2,FAST,Second Class,DM-13015,Darrin Martin,Consumer,Lancaster,Ohio,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,$646.27,8,0.20,Yes,$64.63,2017,08,August,0.10,$8.08
6025,CA-2017-139717,2017-08-24,2017-08-26,2,FAST,Second Class,DM-13015,Darrin Martin,Consumer,Lancaster,Ohio,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,$10.37,2,0.20,Yes,$3.76,2017,08,August,0.36,$1.88
6026,CA-2017-136007,2017-02-23,2017-03-02,7,SLOW,Standard Class,AC-10615,Ann Chong,Corporate,Seattle,Washington,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,$8.40,5,0%,No,$0.34,2017,02,February,0.04,$0.07
6027,CA-2017-136007,2017-02-23,2017-03-02,7,SLOW,Standard Class,AC-10615,Ann Chong,Corporate,Seattle,Washington,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,$71.96,5,20%,Yes,$25.19,2017,02,February,0.35,$5.04
6028,CA-2016-157364,2016-11-19,2016-11-21,2,FAST,First Class,LT-17110,Liz Thompson,Consumer,Jacksonville,North Carolina,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,$18.48,2,0.20,Yes,$6.01,2016,11,November,0.33,$3.00
6029,US-2016-112970,2016-11-14,2016-11-15,1,FAST,First Class,TB-21250,Tim Brockman,Consumer,Los Angeles,California,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,$9.84,3,0.00,No,$2.85,2016,11,November,0.29,$0.95
6030,US-2017-152492,2017-07-06,2017-07-06,0,FAST,Same Day,AH-10585,Angele Hood,Consumer,Miami,Florida,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,$239.24,1,0.20,Yes,$23.92,2017,07,July,0.10,$23.92
6031,CA-2016-101168,2016-12-25,2017-01-01,7,SLOW,Standard Class,SS-20140,Saphhira Shifley,Corporate,Nashua,New Hampshire,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",$21.12,4,0%,No,$6.55,2016,12,December,0.31,$1.64
6032,CA-2017-104010,2017-04-23,2017-04-25,2,FAST,First Class,TD-20995,Tamara Dahlen,Consumer,New York City,New York,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,$54.90,5,0.00,No,$15.37,2017,04,April,0.28,$3.07
6033,CA-2015-130253,2015-12-14,2015-12-18,4,OK,Standard Class,PP-18955,Paul Prost,Home Office,Los Angeles,California,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",$15.24,3,0%,No,$5.18,2015,12,December,0.34,$1.73
6034,US-2015-155369,2015-04-19,2015-04-25,6,SLOW,Standard Class,PG-18820,Patrick Gardner,Consumer,Carrollton,Texas,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",$19.57,2,80%,Yes,-$52.83,2015,04,April,-2.70,-$26.42
6035,US-2015-155369,2015-04-19,2015-04-25,6,SLOW,Standard Class,PG-18820,Patrick Gardner,Consumer,Carrollton,Texas,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,$310.39,4,80%,Yes,-$512.15,2015,04,April,-1.65,-$128.04
6036,CA-2016-131205,2016-09-04,2016-09-08,4,OK,Standard Class,AA-10645,Anna Andreadi,Consumer,Georgetown,Kentucky,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,$42.60,3,0%,No,$16.61,2016,09,September,0.39,$5.54
6037,CA-2016-131205,2016-09-04,2016-09-08,4,OK,Standard Class,AA-10645,Anna Andreadi,Consumer,Georgetown,Kentucky,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,$113.94,6,0%,No,$54.69,2016,09,September,0.48,$9.12
6038,CA-2016-131205,2016-09-04,2016-09-08,4,OK,Standard Class,AA-10645,Anna Andreadi,Consumer,Georgetown,Kentucky,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,$129.92,4,0%,No,$5.20,2016,09,September,0.04,$1.30
6039,CA-2016-131205,2016-09-04,2016-09-08,4,OK,Standard Class,AA-10645,Anna Andreadi,Consumer,Georgetown,Kentucky,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,$5.28,3,0%,No,$2.53,2016,09,September,0.48,$0.84
6040,CA-2017-122364,2017-09-24,2017-09-29,5,OK,Standard Class,FA-14230,Frank Atkinson,Corporate,Los Angeles,California,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,$859.20,3,20%,Yes,$75.18,2017,09,September,0.09,$25.06
6041,CA-2017-122364,2017-09-24,2017-09-29,5,OK,Standard Class,FA-14230,Frank Atkinson,Corporate,Los Angeles,California,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),$506.28,3,20%,Yes,$177.20,2017,09,September,0.35,$59.07
6042,CA-2016-117912,2016-02-04,2016-02-08,4,OK,Standard Class,TB-21520,Tracy Blumstein,Consumer,Sierra Vista,Arizona,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,$14.37,2,20%,Yes,$3.95,2016,02,February,0.28,$1.98
6043,CA-2017-145702,2017-05-19,2017-05-24,5,OK,Second Class,AH-10075,Adam Hart,Corporate,Knoxville,Tennessee,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,$314.35,3,20%,Yes,-$35.36,2017,05,May,-0.11,-$11.79
6044,CA-2017-145702,2017-05-19,2017-05-24,5,OK,Second Class,AH-10075,Adam Hart,Corporate,Knoxville,Tennessee,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,$27.89,7,20%,Yes,$10.11,2017,05,May,0.36,$1.44
6045,CA-2015-113215,2015-09-03,2015-09-08,5,OK,Standard Class,CP-12085,Cathy Prescott,Corporate,Tucson,Arizona,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$238.15,3,20%,Yes,$89.31,2015,09,September,0.38,$29.77
6046,CA-2016-154662,2016-06-09,2016-06-16,7,SLOW,Standard Class,BF-11215,Benjamin Farhat,Home Office,Minneapolis,Minnesota,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",$692.94,3,0%,No,$173.24,2016,06,June,0.25,$57.75
6047,CA-2015-105571,2015-11-07,2015-11-11,4,OK,Standard Class,CP-12340,Christine Phan,Corporate,Miami,Florida,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,$16.15,9,70%,Yes,-$12.92,2015,11,November,-0.80,-$1.44
6048,CA-2015-105571,2015-11-07,2015-11-11,4,OK,Standard Class,CP-12340,Christine Phan,Corporate,Miami,Florida,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,"$1,345.49",5,70%,Yes,"-$1,031.54",2015,11,November,-0.77,-$206.31
6049,CA-2016-152765,2016-06-15,2016-06-18,3,OK,First Class,LS-17245,Lynn Smith,Consumer,Houston,Texas,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,$173.49,7,20%,Yes,$54.22,2016,06,June,0.31,$7.75
6050,CA-2015-153878,2015-04-25,2015-04-30,5,OK,Standard Class,TS-21655,Trudy Schmidt,Consumer,Milwaukee,Wisconsin,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,$57.75,5,0%,No,$16.17,2015,04,April,0.28,$3.23
6051,CA-2015-153878,2015-04-25,2015-04-30,5,OK,Standard Class,TS-21655,Trudy Schmidt,Consumer,Milwaukee,Wisconsin,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,$272.40,5,0%,No,$76.27,2015,04,April,0.28,$15.25
6052,CA-2016-124016,2016-09-23,2016-09-26,3,OK,Second Class,JS-15940,Joni Sundaresam,Home Office,Lancaster,Ohio,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,$11.95,3,20%,Yes,$4.03,2016,09,September,0.34,$1.34
6053,CA-2016-124016,2016-09-23,2016-09-26,3,OK,Second Class,JS-15940,Joni Sundaresam,Home Office,Lancaster,Ohio,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",$28.00,4,20%,Yes,$7.70,2016,09,September,0.28,$1.93
6054,CA-2016-124016,2016-09-23,2016-09-26,3,OK,Second Class,JS-15940,Joni Sundaresam,Home Office,Lancaster,Ohio,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,$12.20,7,70%,Yes,-$9.76,2016,09,September,-0.80,-$1.39
6055,CA-2016-113551,2016-08-18,2016-08-20,2,FAST,First Class,NF-18385,Natalie Fritzler,Consumer,Edinburg,Texas,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,$2.07,1,0.80,Yes,-$3.41,2016,08,August,-1.65,-$3.41
6056,CA-2016-113551,2016-08-18,2016-08-20,2,FAST,First Class,NF-18385,Natalie Fritzler,Consumer,Edinburg,Texas,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,$83.84,8,0.20,Yes,$30.39,2016,08,August,0.36,$3.80
6057,CA-2014-107524,2014-03-02,2014-03-08,6,SLOW,Standard Class,KN-16705,Kristina Nunn,Home Office,New York City,New York,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,$11.36,2,0%,No,$5.34,2014,03,March,0.47,$2.67
6058,CA-2014-107524,2014-03-02,2014-03-08,6,SLOW,Standard Class,KN-16705,Kristina Nunn,Home Office,New York City,New York,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",$36.40,5,0%,No,$17.47,2014,03,March,0.48,$3.49
6059,CA-2014-138072,2014-12-30,2015-01-03,4,OK,Standard Class,GA-14725,Guy Armstrong,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",$27.97,2,20%,Yes,$6.99,2014,12,December,0.25,$3.50
6060,CA-2015-134201,2015-04-10,2015-04-16,6,SLOW,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Rochester,New York,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,$142.04,4,0%,No,$38.35,2015,04,April,0.27,$9.59
6061,CA-2015-134201,2015-04-10,2015-04-16,6,SLOW,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Rochester,New York,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,$14.67,3,0%,No,$6.01,2015,04,April,0.41,$2.00
6062,CA-2015-111780,2015-12-25,2015-12-30,5,OK,Second Class,RA-19285,Ralph Arnett,Consumer,San Diego,California,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,"$1,199.96",5,20%,Yes,$224.99,2015,12,December,0.19,$45.00
6063,CA-2015-111780,2015-12-25,2015-12-30,5,OK,Second Class,RA-19285,Ralph Arnett,Consumer,San Diego,California,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",$12.60,3,0%,No,$6.17,2015,12,December,0.49,$2.06
6064,CA-2015-111780,2015-12-25,2015-12-30,5,OK,Second Class,RA-19285,Ralph Arnett,Consumer,San Diego,California,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),$17.94,3,0%,No,$8.07,2015,12,December,0.45,$2.69
6065,CA-2015-119942,2015-04-05,2015-04-07,2,FAST,First Class,TT-21070,Ted Trevino,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,$23.90,6,0.20,Yes,$7.77,2015,04,April,0.33,$1.29
6066,CA-2015-151547,2015-01-17,2015-01-23,6,SLOW,Standard Class,AH-10465,Amy Hunt,Consumer,Bartlett,Tennessee,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",$88.96,8,20%,Yes,$10.01,2015,01,January,0.11,$1.25
